,date,well_name,on_str_hrs,bottom_hole_psi,downhole_temp,Annulus_p,choke_size,whp,wht,date_conv,oil_stb,form_gas_mscf,total_gas_mscf,water_bbl
7112,18-Nov-14,Well_#19,24.0,3955.0,155.872,0.0,65.18049,99.432,89.989,2014-11-18,406.0,409.0,409.0,258.0
7113,19-Nov-14,Well_#19,24.0,3956.0,155.856,0.0,65.11175,99.685,91.292,2014-11-19,405.0,409.0,409.0,256.0
7114,20-Nov-14,Well_#19,24.0,3957.0,155.839,0.0,65.12518,99.64,90.57,2014-11-20,405.0,409.0,409.0,258.0
7115,21-Nov-14,Well_#19,24.0,3958.0,155.823,0.0,65.11773,99.633,90.248,2014-11-21,406.0,407.0,407.0,257.0
7116,22-Nov-14,Well_#19,24.0,3958.0,155.808,0.0,65.18302,99.571,90.797,2014-11-22,407.0,406.0,406.0,258.0
7117,23-Nov-14,Well_#19,24.0,3957.0,155.789,0.0,65.10074,99.706,91.453,2014-11-23,406.0,406.0,406.0,259.0
7118,24-Nov-14,Well_#19,24.0,3954.0,155.775,0.0,63.80833,98.989,89.903,2014-11-24,407.0,408.0,408.0,259.0
7119,25-Nov-14,Well_#19,21.5,3978.0,155.733,0.0,61.68622,101.177,90.059,2014-11-25,340.0,338.0,338.0,173.0
7120,26-Nov-14,Well_#19,24.0,3940.0,155.745,0.0,70.09329,96.795,91.081,2014-11-26,387.0,394.0,394.0,268.0
7121,27-Nov-14,Well_#19,24.0,3940.0,155.739,0.0,70.15968,96.903,91.299,2014-11-27,394.0,401.0,401.0,268.0
7122,28-Nov-14,Well_#19,24.0,3941.0,155.726,0.0,70.14859,96.919,91.41,2014-11-28,397.0,402.0,402.0,268.0
7123,29-Nov-14,Well_#19,24.0,3941.0,155.713,0.0,68.71406,96.887,91.442,2014-11-29,405.0,410.0,410.0,268.0
7124,30-Nov-14,Well_#19,24.0,3943.0,155.697,0.0,69.9391,97.0,91.428,2014-11-30,404.0,409.0,409.0,268.0
7125,01-Dec-14,Well_#19,24.0,3944.0,155.68,0.0,69.6679,96.896,89.339,2014-12-01,402.0,409.0,409.0,266.0
7126,02-Dec-14,Well_#19,24.0,3945.0,155.664,0.0,69.65349,96.95,90.783,2014-12-02,403.0,408.0,408.0,266.0
7127,03-Dec-14,Well_#19,24.0,3945.0,155.647,0.0,69.59435,97.127,91.456,2014-12-03,404.0,408.0,408.0,267.0
7128,04-Dec-14,Well_#19,24.0,3945.0,155.632,0.0,69.56379,97.165,91.563,2014-12-04,404.0,410.0,410.0,267.0
7129,05-Dec-14,Well_#19,24.0,3944.0,155.615,0.0,69.63218,97.044,91.372,2014-12-05,407.0,409.0,409.0,266.0
7130,06-Dec-14,Well_#19,24.0,3943.0,155.599,0.0,69.67966,96.766,89.989,2014-12-06,407.0,409.0,409.0,266.0
7131,07-Dec-14,Well_#19,24.0,3948.0,155.581,0.0,68.19272,97.575,90.458,2014-12-07,406.0,409.0,409.0,265.0
7132,08-Dec-14,Well_#19,24.0,3949.0,155.56,0.0,67.7044,97.673,90.438,2014-12-08,404.0,406.0,406.0,265.0
7133,09-Dec-14,Well_#19,24.0,3969.0,155.525,0.0,67.74251,100.604,89.507,2014-12-09,391.0,390.0,390.0,260.0
7134,10-Dec-14,Well_#19,24.0,3964.0,155.506,0.0,67.68635,100.07,91.419,2014-12-10,396.0,397.0,397.0,267.0
7135,10-Jan-13,Well_#20,24.0,2259.0,152.662,1126.7,48.12495,151.902,87.305,2013-01-10,1345.0,697.0,1046.0,522.0
7136,11-Jan-13,Well_#20,24.0,2243.0,152.673,1133.33,49.80148,147.303,87.554,2013-01-11,1345.0,697.0,1046.0,522.0
7137,12-Jan-13,Well_#20,24.0,2229.0,152.668,1133.52,51.4188,142.767,87.013,2013-01-12,1385.0,721.0,1082.0,530.0
7138,13-Jan-13,Well_#20,24.0,2220.0,152.655,1134.94,53.07967,140.144,87.755,2013-01-13,1315.0,684.0,1026.0,510.0
7139,14-Jan-13,Well_#20,24.0,2217.0,152.64,1136.49,54.05123,138.322,87.259,2013-01-14,1274.0,665.0,997.0,534.0
7140,15-Jan-13,Well_#20,24.0,2215.0,152.614,1125.88,55.74203,136.137,85.514,2013-01-15,1263.0,662.0,993.0,535.0
7141,16-Jan-13,Well_#20,24.0,2216.0,152.57,1124.56,57.06494,134.989,85.838,2013-01-16,1254.0,658.0,987.0,536.0
7142,17-Jan-13,Well_#20,24.0,2214.0,152.55,1129.72,57.35145,134.106,86.584,2013-01-17,1238.0,650.0,975.0,566.0
7143,18-Jan-13,Well_#20,24.0,2211.0,152.526,1141.76,58.60268,132.83,88.014,2013-01-18,1230.0,645.0,968.0,565.0
7144,19-Jan-13,Well_#20,24.0,2216.0,152.474,1143.86,59.11554,132.884,88.13,2013-01-19,1222.0,642.0,962.0,568.0
7145,20-Jan-13,Well_#20,24.0,2228.0,152.425,1142.84,56.96001,134.808,88.071,2013-01-20,1205.0,648.0,973.0,558.0
7146,21-Jan-13,Well_#20,24.0,2241.0,152.412,1140.95,55.20692,136.793,87.5,2013-01-21,1182.0,638.0,957.0,561.0
7147,22-Jan-13,Well_#20,24.0,2245.0,152.416,1144.21,56.13213,136.161,87.084,2013-01-22,1187.0,640.0,960.0,569.0
7148,23-Jan-13,Well_#20,24.0,2248.0,152.422,1154.39,56.50722,136.18,87.902,2013-01-23,1192.0,642.0,962.0,575.0
7149,24-Jan-13,Well_#20,24.0,2267.0,152.39,1151.71,53.50081,139.354,86.604,2013-01-24,1176.0,642.0,964.0,579.0
7150,25-Jan-13,Well_#20,24.0,2290.0,152.354,1158.68,49.84369,144.461,86.899,2013-01-25,1167.0,627.0,940.0,581.0
7151,26-Jan-13,Well_#20,24.0,2296.0,152.339,1165.02,49.11747,146.174,88.055,2013-01-26,1163.0,620.0,929.0,588.0
7152,27-Jan-13,Well_#20,24.0,2296.0,152.337,1164.4,49.22414,146.081,87.611,2013-01-27,1168.0,621.0,933.0,587.0
7153,28-Jan-13,Well_#20,24.0,2297.0,152.335,1157.73,49.05089,146.099,86.743,2013-01-28,1169.0,623.0,934.0,587.0
7154,29-Jan-13,Well_#20,24.0,2297.0,152.339,1165.61,48.96069,146.266,87.792,2013-01-29,1169.0,621.0,932.0,586.0
7155,30-Jan-13,Well_#20,24.0,2299.0,152.335,1166.52,49.00606,146.366,87.456,2013-01-30,1171.0,623.0,934.0,588.0
7156,31-Jan-13,Well_#20,24.0,2301.0,152.332,1163.56,48.14149,146.188,86.858,2013-01-31,1180.0,628.0,942.0,595.0
7157,01-Feb-13,Well_#20,24.0,2301.0,152.341,1167.77,49.05232,146.398,87.557,2013-02-01,1168.0,622.0,932.0,575.0
7158,02-Feb-13,Well_#20,24.0,2302.0,152.343,1162.3,48.91453,146.608,86.963,2013-02-02,1164.0,619.0,929.0,586.0
7159,03-Feb-13,Well_#20,24.0,2303.0,152.353,1157.84,49.21065,145.819,85.968,2013-02-03,1160.0,621.0,932.0,589.0
7160,04-Feb-13,Well_#20,24.0,2303.0,152.361,1165.12,49.10588,145.705,86.511,2013-02-04,1157.0,619.0,928.0,588.0
7161,05-Feb-13,Well_#20,24.0,2306.0,152.345,1172.02,49.09601,145.819,87.245,2013-02-05,1157.0,616.0,925.0,583.0
7162,06-Feb-13,Well_#20,24.0,2306.0,152.333,1167.36,49.14111,145.361,86.769,2013-02-06,1148.0,615.0,922.0,583.0
7163,07-Feb-13,Well_#20,24.0,2305.0,152.329,1162.99,49.06569,145.112,86.211,2013-02-07,1143.0,612.0,918.0,581.0
7164,08-Feb-13,Well_#20,24.0,2305.0,152.317,1169.44,48.05672,144.974,87.343,2013-02-08,1145.0,609.0,914.0,584.0
7165,09-Feb-13,Well_#20,24.0,2298.0,152.326,1157.33,50.40123,142.539,86.493,2013-02-09,1135.0,608.0,911.0,582.0
7166,10-Feb-13,Well_#20,24.0,2301.0,152.323,1169.91,51.09547,142.144,88.228,2013-02-10,1135.0,611.0,917.0,583.0
7167,11-Feb-13,Well_#20,24.0,2303.0,152.227,1176.16,51.13289,142.123,88.442,2013-02-11,1102.0,593.0,889.0,603.0
7168,12-Feb-13,Well_#20,24.0,2311.0,152.345,1177.96,50.62384,142.52,88.351,2013-02-12,1091.0,586.0,879.0,609.0
7169,13-Feb-13,Well_#20,24.0,2313.0,152.339,1184.48,50.22836,142.488,88.414,2013-02-13,1081.0,578.0,868.0,608.0
7170,14-Feb-13,Well_#20,24.0,2314.0,152.322,1184.65,50.30096,142.105,88.412,2013-02-14,1073.0,575.0,861.0,602.0
7171,15-Feb-13,Well_#20,24.0,2311.0,152.312,1177.48,50.86614,140.774,88.241,2013-02-15,1066.0,577.0,866.0,611.0
7172,16-Feb-13,Well_#20,24.0,2306.0,152.308,1175.66,52.01125,138.881,88.101,2013-02-16,1062.0,576.0,865.0,606.0
7173,17-Feb-13,Well_#20,24.0,2300.0,152.301,1167.7,54.05974,136.312,87.743,2013-02-17,1054.0,576.0,863.0,601.0
7174,18-Feb-13,Well_#20,24.0,2301.0,152.293,1171.62,54.19711,135.997,87.955,2013-02-18,1057.0,573.0,860.0,603.0
7175,19-Feb-13,Well_#20,24.0,2298.0,152.291,1170.61,55.19775,134.603,87.975,2013-02-19,1084.0,586.0,879.0,649.0
7176,20-Feb-13,Well_#20,24.0,2296.0,152.297,1173.17,57.21829,132.937,87.348,2013-02-20,1054.0,571.0,856.0,622.0
7177,21-Feb-13,Well_#20,24.0,2293.0,152.303,1166.69,58.7252,131.56,87.172,2013-02-21,1057.0,567.0,851.0,627.0
7178,22-Feb-13,Well_#20,24.0,2295.0,152.302,1175.32,59.01998,131.237,87.42,2013-02-22,1053.0,568.0,852.0,632.0
7179,23-Feb-13,Well_#20,24.0,2297.0,152.3,1179.27,58.96472,131.457,88.001,2013-02-23,1051.0,568.0,851.0,637.0
7180,24-Feb-13,Well_#20,24.0,2292.0,152.3,1181.83,59.80854,130.39,88.376,2013-02-24,1053.0,567.0,851.0,635.0
7181,25-Feb-13,Well_#20,23.33,2337.0,152.218,1157.09,51.92849,141.384,87.177,2013-02-25,902.0,500.0,751.0,576.0
7182,26-Feb-13,Well_#20,11.29,2305.0,152.286,1182.16,27.28272,133.663,88.136,2013-02-26,426.0,242.0,362.0,252.0
7183,27-Feb-13,Well_#20,15.21,2410.0,151.998,933.548,28.52109,150.428,74.013,2013-02-27,420.0,236.0,354.0,362.0
7184,28-Feb-13,Well_#20,23.46,2289.0,152.337,1170.55,61.10549,127.483,84.947,2013-02-28,891.0,487.0,731.0,605.0
7185,01-Mar-13,Well_#20,13.71,2371.0,152.152,1034.53,27.73982,143.81,78.812,2013-03-01,478.0,263.0,394.0,346.0
7186,02-Mar-13,Well_#20,24.0,2277.0,152.29,1185.86,66.01756,124.222,87.514,2013-03-02,973.0,535.0,803.0,634.0
7187,03-Mar-13,Well_#20,24.0,2271.0,152.294,1190.78,68.04595,123.528,87.62,2013-03-03,987.0,544.0,815.0,635.0
7188,04-Mar-13,Well_#20,24.0,2272.0,152.239,1183.26,68.14037,123.549,87.165,2013-03-04,992.0,547.0,821.0,629.0
7189,05-Mar-13,Well_#20,24.0,2269.0,152.233,1175.51,68.22492,123.38,85.82,2013-03-05,999.0,551.0,828.0,628.0
7190,06-Mar-13,Well_#20,24.0,2269.0,152.224,1164.83,68.2146,123.418,85.009,2013-03-06,1037.0,571.0,856.0,618.0
7191,07-Mar-13,Well_#20,24.0,2274.0,152.21,1163.97,68.23803,123.856,85.361,2013-03-07,1038.0,574.0,860.0,620.0
7192,08-Mar-13,Well_#20,24.0,2278.0,152.2,1159.25,68.25839,123.975,84.682,2013-03-08,1042.0,574.0,861.0,625.0
7193,09-Mar-13,Well_#20,24.0,2284.0,152.189,1152.88,66.04296,125.043,84.588,2013-03-09,1040.0,573.0,860.0,612.0
7194,10-Mar-13,Well_#20,24.0,2288.0,152.174,1172.77,62.93004,126.533,87.098,2013-03-10,1039.0,571.0,857.0,674.0
7195,11-Mar-13,Well_#20,24.0,2285.0,152.162,1178.38,62.9892,126.174,87.745,2013-03-11,1044.0,573.0,858.0,669.0
7196,12-Mar-13,Well_#20,24.0,2284.0,152.149,1175.07,63.09168,126.027,88.332,2013-03-12,1041.0,570.0,856.0,666.0
7197,13-Mar-13,Well_#20,24.0,2283.0,152.127,1167.48,63.23328,125.878,88.175,2013-03-13,1039.0,570.0,856.0,664.0
7198,14-Mar-13,Well_#20,24.0,2284.0,152.103,1154.49,63.25756,125.249,86.045,2013-03-14,1035.0,573.0,858.0,666.0
7199,15-Mar-13,Well_#20,24.0,2286.0,152.09,1159.27,63.1344,125.286,86.131,2013-03-15,1038.0,575.0,864.0,658.0
7200,16-Mar-13,Well_#20,24.0,2287.0,152.104,1160.23,64.48678,124.925,85.709,2013-03-16,1035.0,575.0,861.0,667.0
7201,17-Mar-13,Well_#20,24.0,2289.0,152.107,1163.87,65.21421,124.695,86.507,2013-03-17,1035.0,573.0,860.0,676.0
7202,18-Mar-13,Well_#20,24.0,2291.0,152.083,1165.98,65.19915,125.002,87.941,2013-03-18,1031.0,568.0,852.0,677.0
7203,19-Mar-13,Well_#20,24.0,2294.0,152.051,1164.19,65.20401,125.692,87.623,2013-03-19,1005.0,558.0,836.0,670.0
7204,20-Mar-13,Well_#20,24.0,2288.0,152.047,1162.88,65.22877,124.332,88.26,2013-03-20,1038.0,570.0,856.0,668.0
7205,21-Mar-13,Well_#20,24.0,2286.0,152.037,1162.66,65.78312,123.827,88.235,2013-03-21,985.0,541.0,811.0,640.0
7206,22-Mar-13,Well_#20,24.0,2281.0,152.03,1161.53,68.98315,122.17,87.706,2013-03-22,989.0,545.0,818.0,638.0
7207,23-Mar-13,Well_#20,24.0,2280.0,152.035,1163.43,71.911,121.282,88.375,2013-03-23,985.0,549.0,823.0,642.0
7208,24-Mar-13,Well_#20,24.0,2217.0,147.746,1163.29,75.15883,120.782,87.617,2013-03-24,987.0,547.0,821.0,645.0
7209,25-Mar-13,Well_#20,24.0,2284.0,152.033,1167.78,73.7055,120.933,88.314,2013-03-25,990.0,544.0,816.0,663.0
7210,26-Mar-13,Well_#20,24.0,2285.0,152.0,1161.02,75.32041,121.096,88.421,2013-03-26,992.0,544.0,817.0,660.0
7211,27-Mar-13,Well_#20,24.0,2285.0,151.978,1156.54,75.30807,120.905,88.083,2013-03-27,988.0,545.0,817.0,656.0
7212,28-Mar-13,Well_#20,24.0,2290.0,151.951,1154.88,75.25967,122.066,87.729,2013-03-28,964.0,534.0,800.0,650.0
7213,29-Mar-13,Well_#20,24.0,2285.0,151.945,1141.93,75.33502,120.677,86.996,2013-03-29,978.0,542.0,813.0,652.0
7214,30-Mar-13,Well_#20,24.0,2283.0,151.924,1140.64,75.45428,120.243,87.099,2013-03-30,974.0,542.0,813.0,656.0
7215,31-Mar-13,Well_#20,24.0,2281.0,151.897,1130.02,75.51817,119.99,86.144,2013-03-31,976.0,538.0,807.0,636.0
7216,01-Apr-13,Well_#20,24.0,2284.0,151.89,1140.59,75.51299,120.747,87.884,2013-04-01,958.0,531.0,797.0,638.0
7217,02-Apr-13,Well_#20,24.0,2286.0,151.886,1146.2,75.51904,120.511,88.12,2013-04-02,966.0,569.0,854.0,642.0
7218,03-Apr-13,Well_#20,24.0,2287.0,151.883,1140.54,76.16266,120.064,87.105,2013-04-03,959.0,518.0,776.0,658.0
7219,04-Apr-13,Well_#20,24.0,2288.0,151.883,1129.64,77.33557,119.937,85.262,2013-04-04,964.0,513.0,771.0,659.0
7220,05-Apr-13,Well_#20,24.0,2288.0,151.885,1135.36,77.21545,119.676,87.319,2013-04-05,955.0,509.0,763.0,643.0
7221,06-Apr-13,Well_#20,24.0,2289.0,151.885,1141.89,77.44728,119.648,87.966,2013-04-06,952.0,508.0,761.0,646.0
7222,07-Apr-13,Well_#20,24.0,2291.0,151.871,1126.79,77.30536,120.044,87.015,2013-04-07,950.0,507.0,762.0,646.0
7223,08-Apr-13,Well_#20,24.0,2288.0,151.865,1127.38,77.33098,119.298,86.984,2013-04-08,957.0,511.0,766.0,612.0
7224,09-Apr-13,Well_#20,24.0,2290.0,151.845,1138.93,77.29732,119.608,88.007,2013-04-09,959.0,517.0,774.0,618.0
7225,10-Apr-13,Well_#20,24.0,2290.0,151.832,1146.04,77.17637,119.617,88.201,2013-04-10,961.0,511.0,768.0,626.0
7226,11-Apr-13,Well_#20,24.0,2290.0,151.82,1127.96,77.23511,119.077,86.011,2013-04-11,960.0,511.0,766.0,618.0
7227,12-Apr-13,Well_#20,24.0,2291.0,151.809,1131.08,77.21861,119.241,86.964,2013-04-12,957.0,509.0,764.0,702.0
7228,13-Apr-13,Well_#20,24.0,2291.0,151.799,1128.76,77.11667,119.204,86.238,2013-04-13,954.0,507.0,759.0,616.0
7229,14-Apr-13,Well_#20,24.0,2292.0,151.788,1128.01,77.04036,119.2,85.86,2013-04-14,956.0,506.0,760.0,614.0
7230,15-Apr-13,Well_#20,24.0,2290.0,151.783,1132.03,80.31867,118.61,87.213,2013-04-15,957.0,514.0,770.0,614.0
7231,16-Apr-13,Well_#20,24.0,2287.0,151.779,1121.33,85.40972,117.727,85.472,2013-04-16,965.0,518.0,778.0,625.0
7232,17-Apr-13,Well_#20,24.0,2287.0,151.772,1139.18,87.36336,117.676,88.48,2013-04-17,973.0,512.0,768.0,627.0
7233,18-Apr-13,Well_#20,24.0,2286.0,151.767,1140.17,89.36781,117.401,88.495,2013-04-18,972.0,520.0,779.0,626.0
7234,19-Apr-13,Well_#20,24.0,2285.0,151.759,1129.21,89.98196,117.134,88.111,2013-04-19,961.0,513.0,771.0,633.0
7235,20-Apr-13,Well_#20,24.0,2284.0,151.752,1128.12,90.00188,116.948,87.461,2013-04-20,963.0,508.0,761.0,630.0
7236,21-Apr-13,Well_#20,24.0,2285.0,151.739,1121.58,90.10061,116.861,87.08,2013-04-21,964.0,503.0,755.0,630.0
7237,22-Apr-13,Well_#20,24.0,2285.0,151.728,1124.35,91.27405,116.8,87.388,2013-04-22,960.0,503.0,754.0,629.0
7238,23-Apr-13,Well_#20,24.0,2283.0,151.725,1125.06,96.71929,116.302,88.156,2013-04-23,963.0,507.0,761.0,658.0
7239,24-Apr-13,Well_#20,24.0,2283.0,151.725,1128.4,98.98542,116.203,88.201,2013-04-24,1004.0,502.0,753.0,669.0
7240,25-Apr-13,Well_#20,24.0,2285.0,151.718,1137.55,99.13053,116.345,88.474,2013-04-25,978.0,514.0,772.0,673.0
7241,26-Apr-13,Well_#20,24.0,2287.0,151.711,1131.8,97.19594,116.09,88.038,2013-04-26,980.0,524.0,785.0,678.0
7242,27-Apr-13,Well_#20,24.0,2286.0,151.695,1115.63,99.18064,115.845,86.696,2013-04-27,966.0,515.0,773.0,674.0
7243,28-Apr-13,Well_#20,24.0,2285.0,151.676,1110.15,99.05895,115.665,85.703,2013-04-28,965.0,495.0,741.0,673.0
7244,29-Apr-13,Well_#20,24.0,2285.0,151.663,1117.81,99.05159,115.793,87.083,2013-04-29,961.0,504.0,758.0,669.0
7245,30-Apr-13,Well_#20,24.0,2286.0,151.664,1113.75,96.98227,115.669,86.021,2013-04-30,952.0,515.0,772.0,669.0
7246,01-May-13,Well_#20,24.0,2288.0,151.663,1105.23,96.97516,115.658,84.949,2013-05-01,953.0,516.0,773.0,675.0
7247,02-May-13,Well_#20,24.0,2290.0,151.647,1118.26,96.9641,115.911,86.615,2013-05-02,959.0,526.0,790.0,677.0
7248,03-May-13,Well_#20,24.0,2289.0,151.632,1122.61,99.02501,115.722,87.191,2013-05-03,964.0,526.0,788.0,677.0
7249,04-May-13,Well_#20,24.0,2288.0,151.618,1120.23,96.94552,115.652,87.561,2013-05-04,964.0,526.0,789.0,662.0
7250,05-May-13,Well_#20,24.0,2288.0,151.605,1122.1,98.99266,115.862,87.673,2013-05-05,968.0,523.0,785.0,672.0
7251,06-May-13,Well_#20,24.0,2291.0,151.599,1119.37,99.00143,116.084,86.87,2013-05-06,956.0,520.0,780.0,670.0
7252,07-May-13,Well_#20,24.0,2308.0,151.562,1111.72,99.03284,120.21,86.378,2013-05-07,913.0,497.0,746.0,657.0
7253,08-May-13,Well_#20,24.0,2294.0,151.591,1119.96,99.03918,116.47,87.517,2013-05-08,958.0,519.0,778.0,677.0
7254,09-May-13,Well_#20,19.92,2346.0,151.492,1089.55,72.03672,128.65,85.818,2013-05-09,711.0,414.0,622.0,522.0
7255,10-May-13,Well_#20,24.0,2308.0,151.533,1123.59,100.0,119.633,87.752,2013-05-10,923.0,504.0,756.0,663.0
7256,11-May-13,Well_#20,24.0,2293.0,151.561,1143.33,99.92174,116.254,88.388,2013-05-11,944.0,517.0,774.0,671.0
7257,12-May-13,Well_#20,24.0,2289.0,151.544,1143.49,99.99932,115.577,88.503,2013-05-12,951.0,516.0,774.0,672.0
7258,13-May-13,Well_#20,24.0,2290.0,151.517,1142.94,100.0,115.593,88.493,2013-05-13,953.0,514.0,772.0,670.0
7259,14-May-13,Well_#20,24.0,2290.0,151.53,1140.52,100.0,115.659,88.483,2013-05-14,946.0,514.0,770.0,674.0
7260,15-May-13,Well_#20,24.0,2289.0,151.541,1136.78,100.0,115.646,88.331,2013-05-15,944.0,513.0,770.0,674.0
7261,16-May-13,Well_#20,24.0,2291.0,151.533,1133.25,100.0,115.793,88.198,2013-05-16,936.0,514.0,772.0,682.0
7262,17-May-13,Well_#20,24.0,2289.0,151.506,1127.44,100.0,115.599,88.04,2013-05-17,940.0,516.0,773.0,675.0
7263,18-May-13,Well_#20,24.0,2291.0,151.502,1129.22,100.0,115.681,87.9,2013-05-18,937.0,513.0,770.0,677.0
7264,19-May-13,Well_#20,24.0,2292.0,151.506,1129.32,100.0,115.527,87.419,2013-05-19,940.0,514.0,771.0,677.0
7265,20-May-13,Well_#20,24.0,2295.0,151.491,1129.38,100.0,115.633,87.844,2013-05-20,941.0,516.0,774.0,658.0
7266,21-May-13,Well_#20,24.0,2296.0,151.477,1124.11,100.0,116.042,87.21,2013-05-21,926.0,514.0,770.0,649.0
7267,22-May-13,Well_#20,2.19,2360.0,151.451,1119.27,9.23416,136.669,86.455,2013-05-22,43.0,26.0,39.0,29.0
7268,23-May-13,Well_#20,10.98,2449.0,151.158,785.095,20.50801,148.442,72.669,2013-05-23,187.0,110.0,165.0,209.0
7269,24-May-13,Well_#20,15.19,2298.0,151.531,1078.65,55.351,118.808,86.754,2013-05-24,512.0,292.0,439.0,533.0
7270,25-May-13,Well_#20,19.98,2373.0,151.391,960.435,49.60005,133.967,81.106,2013-05-25,539.0,314.0,471.0,385.0
7271,26-May-13,Well_#20,15.69,2303.0,151.49,1132.63,63.65894,119.844,87.659,2013-05-26,537.0,248.0,372.0,417.0
7272,27-May-13,Well_#20,16.81,2370.0,151.33,1004.57,39.82264,134.291,81.026,2013-05-27,504.0,299.0,448.0,437.0
7273,28-May-13,Well_#20,12.03,2294.0,151.57,1130.47,48.37608,121.45,85.162,2013-05-28,447.0,235.0,353.0,354.0
7274,29-May-13,Well_#20,10.48,2413.0,151.26,891.029,20.30279,145.021,73.888,2013-05-29,294.0,170.0,255.0,250.0
7275,30-May-13,Well_#20,24.0,2286.0,151.607,1111.96,92.49732,118.415,84.967,2013-05-30,923.0,314.0,471.0,714.0
7276,31-May-13,Well_#20,24.0,2279.0,151.57,1138.84,100.0,116.626,86.397,2013-05-31,928.0,290.0,434.0,677.0
7277,01-Jun-13,Well_#20,2.16,2321.0,151.531,1145.27,10.67797,121.423,85.712,2013-06-01,89.0,35.0,54.0,40.0
7278,02-Jun-13,Well_#20,0.0,2777.0,149.013,226.283,1.13564,323.98,0.992,2013-06-02,0.0,0.0,0.0,0.0
7279,03-Jun-13,Well_#20,17.98,2358.0,151.391,913.702,42.34681,140.339,77.203,2013-06-03,613.0,281.0,421.0,440.0
7280,04-Jun-13,Well_#20,24.0,2268.0,151.689,1117.4,99.98962,117.402,85.541,2013-06-04,992.0,356.0,534.0,678.0
7281,05-Jun-13,Well_#20,24.0,2278.0,151.568,1138.39,100.0,117.162,86.889,2013-06-05,954.0,332.0,498.0,683.0
7282,06-Jun-13,Well_#20,11.0,2350.0,151.457,1031.2,38.57977,135.792,82.58,2013-06-06,437.0,232.0,348.0,334.0
7283,07-Jun-13,Well_#20,24.0,2269.0,151.658,1141.24,97.74083,118.964,87.976,2013-06-07,886.0,485.0,726.0,686.0
7284,08-Jun-13,Well_#20,24.0,2273.0,151.597,1156.28,100.0,118.654,88.131,2013-06-08,918.0,504.0,756.0,694.0
7285,09-Jun-13,Well_#20,14.83,2308.0,151.527,1120.31,58.93317,126.046,85.458,2013-06-09,594.0,326.0,489.0,464.0
7286,10-Jun-13,Well_#20,24.0,2297.0,151.58,1117.96,86.06624,124.145,87.164,2013-06-10,909.0,501.0,752.0,715.0
7287,11-Jun-13,Well_#20,24.0,2272.0,151.648,1166.0,97.91667,118.944,88.249,2013-06-11,971.0,528.0,793.0,709.0
7288,12-Jun-13,Well_#20,23.0,2284.0,151.613,1168.65,79.77891,121.354,88.231,2013-06-12,919.0,500.0,749.0,658.0
7289,13-Jun-13,Well_#20,21.69,2293.0,151.621,1170.7,66.72312,122.846,88.229,2013-06-13,879.0,478.0,717.0,625.0
7290,14-Jun-13,Well_#20,14.48,2392.0,151.421,953.595,30.30538,146.164,80.083,2013-06-14,474.0,256.0,385.0,352.0
7291,15-Jun-13,Well_#20,24.0,2286.0,151.711,1154.65,75.71153,122.305,88.025,2013-06-15,982.0,513.0,769.0,659.0
7292,16-Jun-13,Well_#20,12.53,2295.0,151.665,1168.48,39.96249,123.516,88.0,2013-06-16,463.0,260.0,391.0,426.0
7293,17-Jun-13,Well_#20,0.0,2820.0,148.328,177.307,1.1877,348.85,4.491,2013-06-17,0.0,0.0,0.0,0.0
7294,18-Jun-13,Well_#20,6.31,2472.0,151.212,689.514,11.46654,161.96,68.941,2013-06-18,93.0,60.0,89.0,78.0
7295,19-Jun-13,Well_#20,24.0,2298.0,151.717,1062.39,59.11393,131.328,85.962,2013-06-19,934.0,505.0,757.0,667.0
7296,20-Jun-13,Well_#20,24.0,2294.0,151.806,888.196,66.20072,104.838,86.402,2013-06-20,963.0,523.0,785.0,681.0
7297,21-Jun-13,Well_#20,24.0,2291.0,151.735,1160.5,71.85809,123.709,87.784,2013-06-21,1000.0,540.0,810.0,691.0
7298,22-Jun-13,Well_#20,24.0,2292.0,151.783,1147.88,70.3691,124.171,85.388,2013-06-22,1023.0,553.0,829.0,694.0
7299,23-Jun-13,Well_#20,24.0,2292.0,151.702,1152.12,72.80985,123.299,86.487,2013-06-23,1029.0,555.0,833.0,696.0
7300,24-Jun-13,Well_#20,22.33,2342.0,151.571,1110.29,57.51934,136.145,84.024,2013-06-24,897.0,631.0,947.0,627.0
7301,25-Jun-13,Well_#20,24.0,2243.0,148.406,1146.7,70.1507,123.827,86.047,2013-06-25,1044.0,563.0,844.0,682.0
7302,26-Jun-13,Well_#20,24.0,2291.0,151.612,1145.07,70.20959,123.596,86.407,2013-06-26,1039.0,558.0,837.0,679.0
7303,27-Jun-13,Well_#20,24.0,2293.0,151.601,1149.82,70.24531,123.779,87.801,2013-06-27,1030.0,555.0,833.0,681.0
7304,28-Jun-13,Well_#20,24.0,2293.0,151.586,1153.74,73.67457,122.644,87.46,2013-06-28,1035.0,556.0,833.0,687.0
7305,29-Jun-13,Well_#20,24.0,2289.0,151.593,1144.1,79.40572,120.66,86.587,2013-06-29,1031.0,554.0,832.0,691.0
7306,30-Jun-13,Well_#20,24.0,2291.0,151.592,1149.1,82.01954,120.092,86.661,2013-06-30,1025.0,551.0,827.0,694.0
7307,01-Jul-13,Well_#20,24.0,2293.0,151.588,1151.84,85.2511,119.652,86.898,2013-07-01,1022.0,548.0,821.0,701.0
